train/n_updates,train/value_loss,time/time_elapsed,train/std,time/iterations,time/total_timesteps,train/explained_variance,train/entropy_loss,time/fps,train/policy_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
209299,0.11485813558101654,6217,0.07737341523170471,209300,1674400,0.989810410887003,5.309240818023682,269,1.6057991981506348,0.00096,62.41,-102.66806676
209399,0.10037073493003845,6224,0.07824956625699997,209400,1675200,0.9959923261776567,5.274339199066162,269,1.7196648120880127,0.00096,64.42,-102.76111505000003
209499,0.001889859209768474,6232,0.07881935685873032,209500,1676000,0.9995300233713351,5.2583112716674805,268,-0.09738051891326904,0.00096,60.4,-102.57477035000002
209599,0.03609880059957504,6235,0.07917900383472443,209600,1676800,0.9982052283594385,5.258337020874023,268,0.9764838814735413,0.00096,60.94,-102.60209183999997
209699,0.1110691949725151,6240,0.07934421300888062,209700,1677600,0.9930136427283287,5.244596481323242,268,1.809906244277954,0.00096,62.98,-102.69851578999999
209799,0.41679084300994873,6246,0.07877521216869354,209800,1678400,0.9559277445077896,5.260127544403076,268,-2.9862074851989746,0.00096,59.4,-102.52868749999999
209899,0.2923443019390106,6250,0.07890430837869644,209900,1679200,0.39697742462158203,5.235928535461426,268,-1.5686509609222412,0.00096,59.89,-102.55063941999998
209999,0.03778596594929695,6254,0.07851651310920715,210000,1680000,0.993658808991313,5.26052188873291,268,-0.802678108215332,0.00096,61.38,-102.61863174999999
210099,0.13485702872276306,6259,0.07809987664222717,210100,1680800,0.9711875766515732,5.270211696624756,268,-1.6216373443603516,0.00096,58.29,-102.47063344999998
210199,0.13071392476558685,6265,0.07776085287332535,210200,1681600,-13.299297332763672,5.296769618988037,268,0.6714739799499512,0.00096,58.87,-102.50248058
210299,0.12653429806232452,6270,0.07802974432706833,210300,1682400,0.9857585728168488,5.268339157104492,268,-1.823867678642273,0.00096,59.87,-102.54864339000004
210399,0.36296916007995605,6276,0.07828842848539352,210400,1683200,0.9990873477072455,5.261972427368164,268,1.3772013187408447,0.00096,57.3,-102.42574339
210499,0.016547759994864464,6282,0.07904987037181854,210500,1684000,0.9985330534400418,5.223026275634766,268,0.5782585144042969,0.00096,57.85,-102.45433491
210599,0.00808359682559967,6287,0.0790255218744278,210600,1684800,0.9988908817758784,5.223998069763184,267,0.36519506573677063,0.00096,58.35,-102.47730662
210699,0.015515531413257122,6293,0.0784851610660553,210700,1685600,0.9989567577140406,5.2218170166015625,267,0.5923211574554443,0.00096,56.34,-102.38402010999998
210799,0.06210058182477951,6300,0.07799187302589417,210800,1686400,0.9983462968375534,5.244834899902344,267,-1.211363673210144,0.00096,56.88,-102.41148150000001
210899,20.981849670410156,6306,0.07820610702037811,210900,1687200,-9.846763610839844,5.214742660522461,267,-23.353282928466797,0.00096,57.4,-102.35337452
210999,0.6236112117767334,6312,0.07800821214914322,211000,1688000,0.9673424400389194,5.200716018676758,267,3.809756278991699,0.00096,57.79,-102.29325716000001
211099,0.031547024846076965,6319,0.07776428759098053,211100,1688800,0.9992046891129576,5.208908557891846,267,0.8744086027145386,0.00096,58.19,-102.38058219
211199,0.0356292724609375,6324,0.07764017581939697,211200,1689600,0.9919061865657568,5.22355842590332,267,0.9172118902206421,0.00096,62.11,-102.57139878
211299,0.37670889496803284,6329,0.07725803554058075,211300,1690400,0.8349164128303528,5.2294535636901855,267,2.5993690490722656,0.00096,65.42,-102.76035956
211399,0.5094683766365051,6336,0.0764666348695755,211400,1691200,0.9993933516088873,5.270616054534912,266,1.8678972721099854,0.00096,68.23,-102.88473822999998
211499,0.02936767227947712,6344,0.07684455066919327,211500,1692000,0.9963190399575979,5.250492095947266,266,-0.537288248538971,0.00096,71.76,-103.04642372
211599,0.47897234559059143,6349,0.07761244475841522,211600,1692800,0.9782626014202833,5.2227463722229,266,-3.3413054943084717,0.00096,75.65,-103.21582868
211699,0.005772318225353956,6353,0.07692013680934906,211700,1693600,0.9992337916628458,5.261265754699707,266,-0.29105427861213684,0.00096,79.23,-103.38367136
211799,0.0031521630007773638,6360,0.07702510058879852,211800,1694400,0.997793078655377,5.258600234985352,266,0.20259517431259155,0.00096,83.29,-103.57428634000001
211899,10.364027976989746,6364,0.07727178931236267,211900,1695200,-31.86608123779297,5.251766204833984,266,-13.952235221862793,0.00096,86.05,-103.67759255999998
211999,0.00020256006973795593,6370,0.07668174058198929,212000,1696000,0.0,5.261359214782715,266,0.06611321121454239,0.00096,87.06,-103.81615827000002
212099,2.2522035578731447e-05,6376,0.07700373232364655,212100,1696800,2.980232238769531e-07,5.247739791870117,266,0.023485202342271805,0.00096,87.06,-103.81615827000002
212199,1.331549882888794,6381,0.07710541784763336,212200,1697600,0.8987292945384979,5.2323079109191895,265,6.177043914794922,0.00096,102.36,-104.32986767
212299,0.0010422795312479138,6385,0.07717643678188324,212300,1698400,-7.069110870361328e-05,5.234769821166992,265,0.17345105111598969,0.00096,103.35,-104.43320484000002
212399,5.121964477439178e-06,6390,0.07708383351564407,212400,1699200,2.384185791015625e-07,5.233498573303223,265,-0.009902171790599823,0.00096,103.35,-104.43320484000002
212499,0.009465563111007214,6394,0.07773810625076294,212500,1700000,-0.0019655227661132812,5.219261169433594,265,0.5270082354545593,0.00096,119.09,-105.06195482
212599,7.0679552663932554e-06,6398,0.07796214520931244,212600,1700800,4.172325134277344e-07,5.216190338134766,265,0.01404237374663353,0.00096,119.09,-105.06195482
212699,28.335289001464844,6403,0.07747071981430054,212700,1701600,0.42481982707977295,5.225559711456299,265,28.203901290893555,0.00096,135.03,-105.52819423999998
212799,8.013151818886399e-05,6408,0.0768946036696434,212800,1702400,-0.0004328489303588867,5.24692440032959,265,-0.04510629177093506,0.00096,135.46,-105.65844347000001
212899,8.47997307573678e-06,6413,0.07601116597652435,212900,1703200,1.1920928955078125e-07,5.297388076782227,265,-0.01585932821035385,0.00096,135.46,-105.65844347000001
212999,0.25143685936927795,6418,0.07713232934474945,213000,1704000,0.983650391921401,5.2640581130981445,265,2.3511908054351807,0.00096,153.74,-106.06079854000001
213099,2.527175638533663e-06,6424,0.07634646445512772,213100,1704800,0.0,5.306441307067871,265,0.000665190746076405,0.00096,153.54,-106.00838683000003
213199,1.8148474509871448e-06,6431,0.07648466527462006,213200,1705600,1.1920928955078125e-07,5.3143110275268555,265,-0.005134262144565582,0.00096,153.54,-106.00838683000003
213299,7.828467687431839e-07,6437,0.07607714831829071,213300,1706400,5.364418029785156e-07,5.331901550292969,265,0.001272663939744234,0.00096,168.39,-106.33922949000002
213399,2.3040620362735353e-06,6442,0.07603247463703156,213400,1707200,0.0009081363677978516,5.348864555358887,265,-0.00812296848744154,0.00096,168.39,-106.33922949000002
213499,0.14364175498485565,6446,0.07661030441522598,213500,1708000,-294.6293640136719,5.303275108337402,264,-0.543832004070282,0.00096,182.26,-106.85624992
213599,1.6037336081353715e-07,6451,0.0766850933432579,213600,1708800,2.384185791015625e-07,5.305603981018066,264,-0.0017449971055611968,0.00096,182.26,-106.85624992
213699,0.36960798501968384,6458,0.07685902714729309,213700,1709600,0.9608113057911396,5.301239013671875,264,-2.631613254547119,0.00096,196.68,-107.31489103
213799,3.6725692749023438,6464,0.07635229825973511,213800,1710400,0.7601891160011292,5.331166744232178,264,-8.003521919250488,0.00096,197.63,-107.28362849000001
213899,0.029073746874928474,6470,0.07624503970146179,213900,1711200,0.9959099907428026,5.333285331726074,264,-0.8575306534767151,0.00096,196.42,-107.22912235999998
213999,0.4661809802055359,6475,0.07577251642942429,214000,1712000,-1.9783809185028076,5.360267162322998,264,-3.3884787559509277,0.00096,196.55,-107.24837705000002
214099,0.11289293318986893,6481,0.07604788988828659,214100,1712800,0.9807595107704401,5.356359481811523,264,-1.3514659404754639,0.00096,197.04,-107.27210818000002
214199,0.006842141970992088,6486,0.075542151927948,214200,1713600,0.9996323056111578,5.386478424072266,264,-0.4603702425956726,0.00096,197.02,-107.27057688000001
214299,36.757301330566406,6490,0.0755925327539444,214300,1714400,0.8966135010123253,5.386026382446289,264,11.026665687561035,0.00096,197.03,-107.27944675
214399,0.010182572528719902,6495,0.07523965835571289,214400,1715200,0.9974598584230989,5.398104667663574,264,0.3146578371524811,0.00096,196.91,-107.20895693
214499,1.1333755254745483,6501,0.07495211064815521,214500,1716000,-1.2791922092437744,5.388446807861328,263,0.12212729454040527,0.00096,184.25,-106.91104385
214599,0.4578164517879486,6506,0.0750725194811821,214600,1716800,0.9835466202348471,5.389991760253906,263,-3.321986198425293,0.00096,186.35,-106.98972556999999
214699,0.002810054924339056,6511,0.07476626336574554,214700,1717600,0.9993654561112635,5.421820640563965,263,0.25813475251197815,0.00096,142.34,-105.46784677
214799,40.78242111206055,6517,0.07526202499866486,214800,1718400,0.8914961963891983,5.427584171295166,263,22.593883514404297,0.00096,143.36,-105.70301733000001
214899,0.21857663989067078,6522,0.0751577690243721,214900,1719200,0.7808386236429214,5.420496940612793,263,1.860445499420166,0.00096,112.87,-104.7860021
214999,0.006321094464510679,6528,0.07492175698280334,215000,1720000,0.998570101801306,5.42005729675293,263,0.1053076684474945,0.00096,98.62,-104.37843715000002
215099,0.003254651091992855,6534,0.07489165663719177,215100,1720800,0.999813936316059,5.420902729034424,263,-0.3371800184249878,0.00096,100.24,-104.4609308
215199,2.007887125015259,6540,0.0742781013250351,215200,1721600,0.9960016552358866,5.44912052154541,263,4.319425582885742,0.00096,100.34,-104.47229150000001
215299,0.549233078956604,6544,0.07379065454006195,215300,1722400,0.6504327356815338,5.485929489135742,263,-0.7323757410049438,0.00096,99.78,-104.44238894
215399,0.0007450213306583464,6548,0.07366721332073212,215400,1723200,0.999152565957047,5.496123313903809,263,0.06259800493717194,0.00096,97.24,-104.32305566000001
215499,0.06481991708278656,6553,0.07371458411216736,215500,1724000,0.9952640305273235,5.50606632232666,263,1.2479536533355713,0.00096,97.19,-104.31744543000002
215599,0.010879602283239365,6558,0.07333123683929443,215600,1724800,0.9995790464745369,5.538762092590332,262,0.5731219053268433,0.00096,99.21,-104.41134369000001
215699,0.017975877970457077,6562,0.0737660825252533,215700,1725600,0.9741783775389194,5.538476943969727,262,0.41433966159820557,0.00096,99.16,-104.40566909
215799,0.02856256812810898,6567,0.07412409782409668,215800,1726400,0.9977564287837595,5.5134806632995605,262,0.9302988052368164,0.00096,97.6,-104.32993254000002
215899,0.07882249355316162,6572,0.07353605329990387,215900,1727200,0.9967970582656562,5.539651870727539,262,1.5607961416244507,0.00096,95.55,-104.23249289999998
215999,0.0006819115951657295,6577,0.07327724993228912,216000,1728000,0.9999765695320093,5.557204246520996,262,0.15715301036834717,0.00096,95.51,-104.22922639000001
216099,0.0452113002538681,6582,0.07305397093296051,216100,1728800,0.9202583506703377,5.580243110656738,262,-0.32282373309135437,0.00096,98.06,-104.34994597
216199,0.011632782407104969,6587,0.07198857516050339,216200,1729600,0.9977627606131136,5.62849235534668,262,0.25438636541366577,0.00096,98.05,-104.34862799999999
216299,2.1921286582946777,6592,0.07230488955974579,216300,1730400,0.7588889002799988,5.614315032958984,262,4.286849021911621,0.00096,94.07,-104.30601699
216399,1.436710000038147,6599,0.07224241644144058,216400,1731200,0.9960095537826419,5.633571147918701,262,1.0842019319534302,0.00096,90.76,-104.23414416
216499,5.713857262890087e-07,6607,0.07218428701162338,216500,1732000,7.748603820800781e-07,5.632516384124756,262,-0.002853674814105034,0.00096,90.73,-104.21252686
216599,6.751879482180811e-07,6612,0.07184790819883347,216600,1732800,2.384185791015625e-07,5.677742958068848,262,0.003108355915173888,0.00096,90.73,-104.21252686
216699,0.00010168614971917123,6618,0.07301608473062515,216700,1733600,1.1920928955078125e-07,5.660201072692871,261,-0.04769986867904663,0.00096,106.16,-104.70103659
216799,1.4171582733979449e-06,6623,0.07311971485614777,216800,1734400,6.556510925292969e-07,5.672858238220215,261,-0.006289830431342125,0.00096,106.16,-104.70103659
216899,0.0007050248677842319,6628,0.07289788126945496,216900,1735200,0.0,5.665721893310547,261,0.13803449273109436,0.00096,122.48,-105.30372582999999
216999,0.0,6633,0.07277362048625946,217000,1736000,nan,5.6647491455078125,261,-1.6978682424451108e-06,0.00096,122.48,-105.30372582999999
217099,0.0,6638,0.07249978184700012,217100,1736800,nan,5.678901672363281,261,-1.71029887496843e-06,0.00096,137.44,-106.13649594
217199,0.0,6644,0.07249979674816132,217200,1737600,nan,5.678902626037598,261,-1.9043109205085784e-06,0.00096,137.44,-106.13649594
217299,2.0333652628323762e-07,6649,0.07278907299041748,217300,1738400,4.172325134277344e-06,5.6791887283325195,261,0.002320186235010624,0.00096,152.39,-106.90495791
217399,6.284486744334572e-07,6655,0.07300052046775818,217400,1739200,1.7881393432617188e-07,5.673275470733643,261,0.003786977846175432,0.00096,152.39,-106.90495791
217499,1.6935759958869312e-06,6661,0.07352134585380554,217500,1740000,2.384185791015625e-07,5.675032615661621,261,0.007718455046415329,0.00096,167.36,-107.6760298
217599,2.3946679448272334e-06,6666,0.07328157126903534,217600,1740800,1.7881393432617188e-07,5.676914691925049,261,0.006538762245327234,0.00096,167.36,-107.6760298
217699,0.0,6670,0.07327944040298462,217700,1741600,nan,5.661670684814453,261,-1.7504531797385425e-06,0.00096,182.31,-108.44483617000002
217799,0.0,6674,0.07327984273433685,217800,1742400,nan,5.661654472351074,261,-1.8202500768893515e-06,0.00096,182.31,-108.44483617000002
217899,7.698179160797736e-08,6679,0.07335196435451508,217900,1743200,1.2516975402832031e-06,5.68100643157959,260,-0.0013352181995287538,0.00096,197.27,-109.21475989999999
217999,5.700464953406481e-07,6685,0.07356087118387222,218000,1744000,6.556510925292969e-07,5.676406383514404,260,-0.004561076406389475,0.00096,197.27,-109.21475989999999
218099,1.2323653209023178e-10,6690,0.07421399652957916,218100,1744800,0.027438998222351074,5.649715423583984,260,-4.909306881017983e-05,0.00096,212.24,-109.98549520999997
218199,0.0,6693,0.07421402633190155,218200,1745600,nan,5.6496806144714355,260,-1.9617978068708908e-06,0.00096,212.24,-109.98549520999997
218299,0.0,6697,0.07344433665275574,218300,1746400,nan,5.6764020919799805,260,-1.9742601580219343e-06,0.00096,227.2,-110.75524159999998
218399,0.0,6701,0.07344411313533783,218400,1747200,nan,5.676407814025879,260,-1.8205900005341391e-06,0.00096,227.2,-110.75524159999998
218499,2.795559339574538e-10,6705,0.07460753619670868,218500,1748000,0.0002821683883666992,5.639054298400879,260,-9.539433813188225e-05,0.00096,242.15,-111.52394532999999
218599,8.955969860835467e-06,6711,0.07505688816308975,218600,1748800,5.960464477539063e-08,5.624943733215332,260,-0.013549202121794224,0.00096,242.15,-111.52394532999999
218699,0.0,6717,0.07509017735719681,218700,1749600,nan,5.641275405883789,260,-1.748180352478812e-06,0.00096,257.11,-112.29383815
218799,0.0,6722,0.07509025186300278,218800,1750400,nan,5.6412739753723145,260,-2.0035540728713386e-06,0.00096,257.11,-112.29383815
218899,0.0,6729,0.07508529722690582,218900,1751200,nan,5.639323711395264,260,-1.7330589798802976e-06,0.00096,272.05,-113.06156037
218999,0.0,6736,0.07508521527051926,219000,1752000,nan,5.63932991027832,260,-1.8307382561033592e-06,0.00096,272.05,-113.06156037
219099,2.603428583825007e-11,6740,0.07550627738237381,219100,1752800,0.006578922271728516,5.61868953704834,260,1.9659764802781865e-05,0.00096,287.0,-113.8300872
219199,8.936573067330755e-06,6745,0.07533150911331177,219200,1753600,0.0,5.61289119720459,259,0.016073105856776237,0.00096,287.0,-113.8300872
219299,0.0,6750,0.0746850073337555,219300,1754400,nan,5.6347575187683105,259,-1.756569758981641e-06,0.00096,301.95,-114.59866237
219399,0.0,6756,0.07468478381633759,219400,1755200,nan,5.634766578674316,259,-1.1877613133037812e-06,0.00096,301.95,-114.59866237
219499,1.6362616861442802e-07,6760,0.07430574297904968,219500,1756000,5.960464477539062e-07,5.646330833435059,259,0.0022649881429970264,0.00096,316.9,-115.36726449999998
